"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1500000US261635833002","Block Group 2, Census Tract 5833, Wayne County, Michigan","1231","1106","971","76","8","19","1","31","125","114","28","35","5","0","41","0","2","1","1","1","0","0","0","0","0","10","6","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635834001","Block Group 1, Census Tract 5834, Wayne County, Michigan","1120","1017","913","62","6","13","0","23","103","100","15","21","0","1","60","0","1","0","0","2","0","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635834002","Block Group 2, Census Tract 5834, Wayne County, Michigan","1432","1319","1184","90","6","12","1","26","113","105","19","24","8","2","49","0","2","0","1","0","0","0","0","0","0","8","2","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635834003","Block Group 3, Census Tract 5834, Wayne County, Michigan","1111","1006","894","66","8","5","0","33","105","103","18","31","2","0","47","0","1","1","2","1","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635834004","Block Group 4, Census Tract 5834, Wayne County, Michigan","1324","1222","1079","65","19","7","1","51","102","97","27","33","16","0","21","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635835001","Block Group 1, Census Tract 5835, Wayne County, Michigan","1040","936","822","62","9","13","2","28","104","97","12","29","3","0","44","4","0","0","5","0","0","0","0","0","0","7","3","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635835002","Block Group 2, Census Tract 5835, Wayne County, Michigan","1655","1509","1344","102","6","20","0","37","146","139","16","41","8","0","65","4","1","2","0","0","0","0","0","2","0","5","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635836001","Block Group 1, Census Tract 5836, Wayne County, Michigan","1283","1188","1094","49","5","6","5","29","95","89","13","27","1","1","46","1","0","0","0","0","0","0","0","0","0","6","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635836002","Block Group 2, Census Tract 5836, Wayne County, Michigan","1310","1169","1014","89","5","22","1","38","141","135","31","32","3","0","68","0","0","0","0","0","0","0","1","0","0","5","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635837001","Block Group 1, Census Tract 5837, Wayne County, Michigan","1879","1723","1427","213","14","24","0","45","156","141","13","40","2","0","80","1","1","0","4","0","0","0","0","0","0","15","9","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635837002","Block Group 2, Census Tract 5837, Wayne County, Michigan","1826","1650","1298","244","23","23","2","60","176","167","29","46","7","0","79","1","1","0","3","0","0","0","0","1","0","9","4","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635838001","Block Group 1, Census Tract 5838, Wayne County, Michigan","1321","1242","1058","93","5","30","1","55","79","74","14","26","3","0","26","1","0","0","3","1","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635838002","Block Group 2, Census Tract 5838, Wayne County, Michigan","2205","2031","1428","508","3","59","0","33","174","167","45","32","14","0","68","1","2","0","4","1","0","0","0","0","0","6","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635838003","Block Group 3, Census Tract 5838, Wayne County, Michigan","1014","937","805","73","9","26","0","24","77","69","11","14","3","0","37","3","0","0","1","0","0","0","0","0","0","7","5","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635839001","Block Group 1, Census Tract 5839, Wayne County, Michigan","1529","1384","1118","215","2","26","0","23","145","135","25","30","9","0","67","2","0","0","2","0","0","0","0","0","0","10","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635839002","Block Group 2, Census Tract 5839, Wayne County, Michigan","854","765","468","248","3","24","0","22","89","85","22","21","3","0","29","6","0","0","4","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1500000US261635839003","Block Group 3, Census Tract 5839, Wayne County, Michigan","1673","1581","646","850","7","55","4","19","92","74","21","16","5","0","19","4","3","1","5","0","0","0","0","0","0","13","8","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","2","0","0","0","0","1","1"
"1500000US261635840001","Block Group 1, Census Tract 5840, Wayne County, Michigan","969","898","794","62","4","12","0","26","71","68","13","23","3","0","29","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635840002","Block Group 2, Census Tract 5840, Wayne County, Michigan","1475","1337","1197","71","8","19","0","42","138","119","18","29","3","0","65","0","0","0","3","0","0","0","0","1","0","14","8","1","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635840003","Block Group 3, Census Tract 5840, Wayne County, Michigan","2226","2042","783","1162","16","38","0","43","184","164","50","39","0","5","56","2","0","0","11","0","0","0","0","1","0","18","13","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635841001","Block Group 1, Census Tract 5841, Wayne County, Michigan","946","868","774","52","9","7","0","26","78","74","13","26","0","0","32","0","0","0","1","0","0","1","1","0","0","4","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635841002","Block Group 2, Census Tract 5841, Wayne County, Michigan","7","5","5","0","0","0","0","0","2","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635841003","Block Group 3, Census Tract 5841, Wayne County, Michigan","869","801","717","41","9","8","0","26","68","67","4","11","6","0","40","0","0","0","3","0","0","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635842001","Block Group 1, Census Tract 5842, Wayne County, Michigan","1756","1640","851","715","3","30","0","41","116","111","32","31","4","0","25","11","1","0","4","0","0","0","0","2","1","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635842002","Block Group 2, Census Tract 5842, Wayne County, Michigan","1863","1730","1223","392","8","52","2","53","133","124","44","21","2","0","47","0","0","0","8","0","0","0","0","2","0","9","6","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635843001","Block Group 1, Census Tract 5843, Wayne County, Michigan","1075","997","490","437","4","47","1","18","78","74","28","24","1","0","17","0","1","0","3","0","0","0","0","0","0","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635843002","Block Group 2, Census Tract 5843, Wayne County, Michigan","979","920","624","218","10","42","1","25","59","55","20","10","0","0","17","6","2","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635844001","Block Group 1, Census Tract 5844, Wayne County, Michigan","1218","1083","793","181","8","49","0","52","135","130","44","30","4","0","50","0","0","0","0","2","0","0","0","0","0","5","0","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635844002","Block Group 2, Census Tract 5844, Wayne County, Michigan","1948","1760","1196","420","7","94","1","42","188","181","27","55","3","1","88","2","0","0","1","2","0","2","0","0","0","7","0","0","1","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635845011","Block Group 1, Census Tract 5845.01, Wayne County, Michigan","1138","1046","854","95","2","60","0","35","92","83","7","11","3","0","57","2","0","0","1","2","0","0","0","0","0","9","1","1","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635845012","Block Group 2, Census Tract 5845.01, Wayne County, Michigan","1498","1394","882","404","8","38","0","62","104","95","17","29","0","0","40","1","0","0","8","0","0","0","0","0","0","8","2","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635846001","Block Group 1, Census Tract 5846, Wayne County, Michigan","883","800","506","225","2","23","0","44","83","81","15","9","3","6","41","2","0","0","4","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1500000US261635846002","Block Group 2, Census Tract 5846, Wayne County, Michigan","27","20","12","3","2","0","0","3","7","6","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635846003","Block Group 3, Census Tract 5846, Wayne County, Michigan","1104","1036","413","442","1","165","1","14","68","62","15","13","6","0","20","4","0","0","3","0","0","0","1","0","0","6","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635847001","Block Group 1, Census Tract 5847, Wayne County, Michigan","1340","1221","980","138","7","58","0","38","119","113","16","32","7","0","53","0","0","0","3","0","0","1","0","0","1","6","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635847002","Block Group 2, Census Tract 5847, Wayne County, Michigan","1171","1034","852","125","2","16","0","39","137","134","39","32","3","0","59","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635848011","Block Group 1, Census Tract 5848.01, Wayne County, Michigan","1564","1455","426","941","8","11","1","68","109","103","61","20","0","0","14","7","0","0","1","0","0","0","0","0","0","4","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635848012","Block Group 2, Census Tract 5848.01, Wayne County, Michigan","1747","1658","353","1209","10","35","0","51","89","80","48","2","0","0","19","8","0","1","2","0","0","0","0","0","0","5","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"1500000US261635848021","Block Group 1, Census Tract 5848.02, Wayne County, Michigan","1753","1651","450","1164","0","11","0","26","102","94","47","10","3","0","33","0","0","0","1","0","0","0","0","0","0","8","4","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635848022","Block Group 2, Census Tract 5848.02, Wayne County, Michigan","1154","1050","682","253","5","69","0","41","104","90","21","21","3","0","27","4","4","0","6","1","0","0","0","3","0","14","5","2","0","2","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635855001","Block Group 1, Census Tract 5855, Wayne County, Michigan","1312","1183","875","276","5","4","1","22","129","123","34","39","5","0","34","8","0","0","3","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635855002","Block Group 2, Census Tract 5855, Wayne County, Michigan","510","460","385","50","4","6","0","15","50","48","11","12","3","0","18","3","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635856001","Block Group 1, Census Tract 5856, Wayne County, Michigan","2963","2820","384","2335","4","54","1","42","143","125","79","6","6","3","19","6","1","0","5","0","0","0","0","0","0","17","6","5","2","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1500000US261635856002","Block Group 2, Census Tract 5856, Wayne County, Michigan","985","926","228","658","2","8","0","30","59","53","32","6","2","0","4","8","0","0","1","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
